,text,emotion
2449,bentur mobil,1
2450,etika ya komporin tu emak biar kluarin powernya,2
2451,injak ular sanca ular sadar tidur pohon baobab,1
2452,liga gojek denda nih,2
2453,jatuh tanah seberang jalan topi tutup mata sulit,5
2454,posisi perintah dasar hukum layan sedia gojek,2
2455,sedia pecel ayam krispynasisambel pedazlalapanribuamplele kremez nikmat mantapributahu tempeati,0
2456,pondok jayapondok ranji gojek mahal k grab woo,5
2457,ama babang gojek nya atuh hihu,5
2458,lazada abang gojek salah pilih lawan tipu,3
2459,jalan macet gojek tumpang satria,0
2460,gojek order driver,0
2461,liput khusus polemik larang gps kendara driver ojol gojek via youtube,5
2462,pondok jayapondok ranji gojek mahal k grab woo,5
2463,aduh ngomong gin ken gojek enak nder kudu cobain sih parah,2
2464,mas gojek nge style gin nunggu dah wk,0
2465,gojek ekspansi vietnam buka lowongankerja,5
2466,layan selamat hidup jijik pasien tampil luar senang,4
2467,pergi turnamen tinju jam pagi jalan pulang dengar gonggong anjinganjing hewanhewan malam suara langkah kaki desasdesus edar hantu daerah,1
2468,gelap sosok nyata bentuk bayang,1
2469,tonton tv film perang rasa takut kuat mati ancam takut hilang orangorang,1
2470,ayah wanita nikah,4
2471,eropa kereta api bus bandara pesawat,1
2472,pms helm gojek ngeselin bangeeet sumpaaah,2
2473,halo admin ya tokopedia gojek tanggal pick pick barang,0
2474,rumah dengar suarasuara atap gagang pintu laci,1
2475,personal tampil aplikasi gojek,0
2476,gojek tampil lgs email address website nyadan contact centre alas nya,5
2477,pas renti lampu merah bapa gojek naroh sikut dengkul akua gugup gaes,5
2478,iyee nambahnya k mantepb,0
2479,bentur mobil,1
2480,masuk ayah acara keluarga makan malam temanteman keluarga cerita bicara sikap negatif tengah alam,5
2481,pas jam istirahat lari panggil gojek depan kantor pas gojek mangkal ngebut indomaret,3
2482,kali film porno praktik indah layar mekanis irasional jijik manusiawi,4
2483,gojek,0
2484,kang gojek gratis suka sedih liat cowok kek,4
2485,tolong support amp doa ya rekan usaha putri tunang pisang bandung p,0
2486,kakak perempuan milik bayi perempuan gadis keluarga bayi lakilaki,0
2487,seberang jalan injak mobil,1
2488,luncur proyek siswa guru ajak bicara negatif bantu,2
2489,hujaaaann gojek mahaaaall jae sediiii rainy sediiii,3
2490,gojek grab ubersaat pegawai mahasiswa daftar kendara,5
2491,arel asik gosip ganteng tementemennya langsung sadar jemput,0
2492,sistem rating gojek laku iya driver kena bawah rating putus mitra kasi driver,3
2493,barang mahal mah pakai gojek ato ojolngerii,5
2494,pergi rumah sakit klinis kondisi orangorang hadir,4
2495,eh abang gojek,0
2496,jalan mata mbrembes denger cerita gojek kangen doa istri tinggal sampe tun,3
2497,iya maklum ngayal mah tlt diitung br sih ya emg sadis guru gin tu,1
2498,hikinghitch pergi pria hanyut orang gila,1
2499,alami celaka rusa bodi mobil,2
2500,sistem rating abang gojek kecewa tingkat muas album baik,2
2501,temu teman halte bus unjung muncul tunggu jam panggil diberitahu niat lelah,2
2502,gagal motor kapal gottenburg laut berat angin kuat arah perahu hanyut arah bebatuan hasil tarik perhati pejal kaki jam,1
2503,ahh babang gojek bule tidur luk motor mending peluk bang yukk bang,0
2504,tulis kertas panggil telepon turun terima cakap temu informasi hilang pikir,4
2505,lelaki mabuk serang istri malu hina ubah kasar pukul anak biar patah buruk saksi adegan coba tenang pria hasil kuat patuh benci,4
2506,genjot gojek online manja drivernya bayar dgn uang ya bayar sprt,5
2507,uninstall ros gojek totalitas pulkam,3
2508,ruang makan universitas meja belah profesor salah gabung tolak sikeras tatap pindah meja,5
2509,gojek,2
2510,salma rumah nathan turun gojek tumpang serah lembar uang,0
2511,pakai tuyul gpsnya nyangkut aplikasi gojek driver kadang stu,4
2512,perhati banget cie mamang gojek cie kiw,0
2513,rain ya susah pulang anak gojek,3
2514,gua abang gojek mba grab,2
2515,temu goda,4
2516,lomba lintas negara ambil jalan pintas boleh tangkap diskualifikasi teman amat,5
2517,tibatiba telepon kantor mba tampil gojek ubah ngecek history bikin pera,3
2518,gojek konvoi pks gerindra,2
2519,dih anjeer gojek ngadmin genit,0
2520,memberitahu teman orang tua laku saudara saudari adil,5
2521,teman tunang undang,4
2522,dengerin suruh tidur iseng buka gojek liat ayam gepuk orderwhatefuk besok uninstall nih,2
2523,parfum mas gojek tapiiii,1
2524,ambil darah pasien kira alkohol urin periksa buruk main sihir,1
2525,sekolah dasar guru tangkap selingkuh dikte,1
2526,tetep gojek traveloka ta admin mugo arema iso ngalahno dangdut hak e hak e,3
2527,konsentrasi kerja teman ganggu minta henti siasia,2
2528,pergi hasil uji gagal,3
2529,pagi pergi dokter gigi,1
2530,note nya ganti duit gojek ganti,3
2531,salma rumah nathan turun gojek tumpang serah lembar uang,0
2532,gojek,4
2533,salah kenal cahaya prediksi,4
2534,tonton wanita candu alkohol dekat orang dermaga rokok lacur auckland lansia,4
2535,gambar gteborg post mobil hancur total langgan parah mobil rusak parah keluar mayat jadi,4
2536,jalan liat kendara motor jatoh gojek nganter bilang henti sebentar ya mbak ba,5
2537,gua salim abang gojek,4
2538,sedih riak paman diberitahu uang sekolah pergi kebun pergi awal adik depot bus,3
2539,dengar keponakan tinggal,3
2540,pikir jujur ambil habis uang milik milik uang,4
2541,kilas info mincelalm sopiih rekan rekan jawat driver online gojek ruang jenazah rs,3
2542,gojek,3
2543,asa,4
2544,sedih riak paman diberitahu uang sekolah pergi kebun pergi awal adik depot bus,3
2545,guess woke ons wrong side bed motor bawa mama telat yaudah gojek rb inih,2
2546,cepet gojek ih selagi tutup,0
2547,pergi temu doa malam sayang mobil rusak saudari jalan ndirande chirimba malam rumah jam pagi takut rampok dardness,1
2548,pulang rumah ular jalan temu tongkat,1
2549,jalan gelap jalan aneh,1
2550,milik salah halhal salah sopan malu orang temu orang,5
2551,guru utang emak kasbon ayah rangin dapat gojek biaya uang,0
2552,driver gojek bawa kabur iphone sayahatihati waspadagojek susah,5
2553,ucl gojek traveloka,2
2554,gadis coba tindak perilaku simpang serah,4
2555,coba ya nder km buka mamikost cari budgetnya mahal kalo ngegojek jatu,2
2556,gojek nggak sengaja cancle maaf pakk,3
2557,pergi malam,1
2558,gojek grab ubersaat pegawai mahasiswa daftar kendara,5
2559,jaman tongsamcong nyari kitab barat pakai gps bawa sun go kong ama kwn,5
2560,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
2561,kemah teman habis malam hutan jatuh tidur dengar suarasuara langkah dekat tenda,1
2562,jalan mata mbrembes denger cerita gojek kangen doa istri tinggal sampe tun,3
2563,sen gojek posisi nya ujan deres bat tuh pick nunggu ka dek,3
2564,admin gua nanyakalau sen go bluebird bandara soetta jakarta utara kagatanpa h,0
2565,tampil gojek bikin pusing,3
2566,uang narik gojek abis beli accessories hape doang,3
2567,muda teman coba bedah ekor katak main rumah,4
2568,driver gojek hp tinggal helm balikin gilaaa,5
2569,hadir temu jaga toko mati toko tembak senapan jarak,4
2570,gojek kak,0
2571,hyung nunggu gojek gojek ya wk,0
2572,industri fintech regulasi relatif batas keep maju teknologi,3
2573,nunggu situ tuh abang gojek doi jam ya random ngobrol,3
2574,kaya sih gamau gojek gocar takut culik wkwk,1
2575,aju konyol profesor kalah main kartu bayar uang tebus,5
2576,ya allah gojek teriak kali,2
2577,bocah benci kelas ambil jersey meja maka,4
2578,urung niat daftar gojek nyata pahit,3
2579,bangun malam mimpi mimpi buruk mimpi terima bangun tuju,1
2580,tengkar serius orang sayang,2
2581,gojeksaya ordersumpah parahbalikin go pay gwgw hapus uninstall ni aplikasi,2
2582,pulang sopiin driver gojek koma rumah sakit akibat,3
2583,check fast guyssssbuka aplikasi go food mu via gojek,0
2584,nek koe yo ra kang mestine dadi mikir sing enteng opo gojek kere wae,2
2585,bingung makan orang gatau makan ngeluh keujanan gojek,3
2586,abis telepon cs gojek jakarta terima tangan proses kembali gopay ess,2
2587,dianterin suami sen grab stasiunbang gojek nggak dianterin,0
2588,pergi stockholm kali tinggal jalan stora hissingen jalan salah,1
2589,pondok jayapondok ranji gojek mahal k grab woo,5
2590,hehehehegosend rs cikinibintaro sektor gua sikat bang,0
2591,jalan kampus malam ekor tupai lompat,1
2592,sekolah buruk lari jarak temanteman kelas tertawa alas,5
2593,gojek,1
2594,gambar penggal film horor,4
2595,bentar ya sk sen gojek dl,0
2596,madridlagi siap ikuta liga gojek indonesiamakanya liga,3
2597,tunggu gojek,2
2598,takut lumpuh terima tuhan yakin bangkrut moral kristen sadar kristus bebas dosa maaf,1
2599,ayah wanita nikah,4
2600,saudara teman sedih tahuntahun bebas kanakkanak kanakkanak,3
2601,jijik siswa hamil sah,4
2602,menyantumkan nomer telepon mana zegera masuk jawa post driver gojek bajing hamil tid,4
2603,jam malam jalan gojek beliau cerita beliau guru bahasa indonesia sa,5
2604,tunggu harga gojek turun,3
2605,rumah bakar selamat anjing takut api panik,1
2606,ya om gojek liat sore pulang sekolah,5
2607,bad day kena tilang kena omel dosen dapet driver gojek ngeselin dapet luka gatau,3
2608,order gojek gimama ya admin ko eror gin,2
2609,transaksi gosendgk direjek driver info,0
2610,akun gojek cantumin bio dengar,3
2611,rampok libur,1
2612,konser lelaki tua tari nyanyi halhal konyol,5
2613,pin buat kevlar,2
2614,rumah cium pacar mobil muncul pulang acara,1
2615,bongkar rahasia sistem ratinggojek,0
2616,kali ayah pulang rumah mabuk aniaya fisik,4
2617,tengkar serius orang sayang,2
2618,teman tahan hubung butuh putus butuh perilaku hidup orang egois,4
2619,perhati banget cie mamang gojek cie kiw,0
2620,temen gua buru naek gojek ngulurin tangan helm disalamin ama abang wqwqw,3
2621,gojek jurus ya,0
2622,serang langgeng gigi,2
2623,bentur mobil,1
2624,situasi lintas jl kramat raya arah salemba pantau padat,3
2625,gol menang tanding sepak bola,0
2626,yamaha xmax gojek warga indonesia elit,5
2627,pasuk toilet bar bau,4
2628,nyampe gerbang refleks salim mas gojek laper,5
2629,pakai jasa gojek driver chat nya warna biru,5
2630,pacar janji ajak tonton tanding tenis dering pergi pub teman ganti,2
2631,baca buku fantasi seksual wanita baca wanita hubung seksual anjing,4
2632,kabeh gojek everybody know ai orang jawa medok,0
2633,sukarelawan rumah sakit kemarin halloween dandan dokter koordinator sukarelawan shift bahaya laku,4
2634,malam curi mobil takut pergi,1
2635,tuduh milik niat sembunyi situasi percaya tindak jujur adil,5
2636,temu belatung makan ruang makan makan buruk,4
2637,kantor aplikasi tolak interpretasi atur teliti,2
2638,susu bayi prematur bayi sedak bangsal anakanak pikir bunuh bayi,1
2639,jijik pergi tempat mayat kamar mayat mayat temu letak tubuh,4
2640,muda teman coba bedah ekor katak main rumah,4
2641,pergi turnamen tinju jam pagi jalan pulang dengar gonggong anjinganjing hewanhewan malam suara langkah kaki desasdesus edar hantu daerah,1
2642,pagi pocin rb woy gojek ngerampok ya,2
2643,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam jemput nya,5
2644,jam pagi gojek ribu jam ribuluar biasaaaaaaaa,5
2645,kasih temu jalan gandeng tangan gadis cinta,5
2646,simpul ambil populasi driver gojek milik rating excellent,5
2647,coba lulus uji laku buruk malu,5
2648,nih gojek map nya ngaco yak peta driver pick lokasi banget pas telepon orgny,4
2649,lalala gojek taun kerja dgn gojek moga taun moga hahah,0
2650,pagi gojek tarik tunai gopay masuk tolong konfirmasi nya,3
2651,celaka wanita lindas tinggal,1
2652,nyambi gojek loo,2
2653,hi tolong bantu cari driver gojek transaksi terima kasih,0
2654,nggak ngeluh mace keinget jam gojek pas jakarta,4
2655,gojek tokopedia bukalapak temu bei bahas target dana ipo,3
2656,loh reply sangkal bilang gojek grab nyediain asuransi,5
2657,diskus istri kenal biasa makan bekas luka sebab hamil,4
2658,gojek,2
2659,pagi aplikasi gojek driver errorpembayaran gopay masukpoint,4
2660,voucher gopay juta rupiah kah malam nelpon aku gojek kasih vouch,5
2661,pulang rumah mobil malam cuaca dingin gelap angin guna jalan rumah,1
2662,jijik kotor,4
2663,earlier todayme puji tuhan macetbabang gojek iya alhamdulillah mins laterme puji tuhan nyampebaba,0
2664,jam gin bangun gara notif point gojek,4
2665,ya motor lokasi atm nya luar kompleks mending gojek,0
2666,takut lumpuh terima tuhan yakin bangkrut moral kristen sadar kristus bebas dosa maaf,1
2667,marah teman baik pacar asing salah ubah pribadi pacar ubah sikap pacar sikap egois laku hilang salah sahabat pacar,2
2668,anak lakilaki bual mampu cerita lelucon kotor,4
2669,kk status transaksi gg proses tolong batalim butuh brmgnya cepat pakai gojek,4
2670,gantung apa orang,2
2671,salah kerabat malam tinggal teman tipu orangtua pergi dengar takut pukul,1
2672,hahhhhhhh gojek maksud juanda ekalos ribu pdhl surge pricing harga,5
2673,chadea titik jemput customer driver gojek,0
2674,libur musim panas teman sekolah kelas pergi inggris pergi temanteman kelas kenal dengan milik bbq pantai orang teman orang pergi orang main mahjong main bridge hubung makan bicara temanteman kelas milik sopan dengar hati bicara cakap tentang teman kelas,4
2675,bingung kontribusi jadi inidriver identitas rekam nekat ba,5
2676,iya ngebandingin zaman gojek gede bonus zaman kecil,3
2677,coba lagipada jam masuk tanggal kir,0
2678,abis mas nasgor legend pas doi babang gojek nyantai nyamperin,0
2679,jauuuh kang gojek mo nerima,3
2680,gagal sederhana,5
2681,jual oli shell harga rp dapat produk shopee,0
2682,gojek rebu grab cuman rebu lahh dapet voucher promo,2
2683,temanteman bohong sempat,5
2684,pilih kuliah bahasa inggris teman perempuan pilih,3
2685,malu hasil rendah mark kelas khawatir baca,5
2686,gojek shopeenya enak ya nyender,0
2687,iya eh mesen gojek manggarai tuh susah nyari drivernya,2
2688,tunggu gojek,2
2689,gojek,5
2690,gosendgrabsend mahal gojekgrabbikekan bawa barang enteng bawa orang,5
2691,cepet gojek ih selagi tutup,0
2692,jalan ladang milik kotor,4
2693,syarat cicil hp driver gojek motorola cplus,0
2694,kantor temanteman putra sekolah sesat,1
2695,males besok bdgkt jam kereta sambung krl gidig gojek kuliah,4
2696,oo ya bang tukang nan dpn sd,5
2697,kawan gua tuh pt kek bini laki selingkuh gpp isi,3
2698,sistem daring percaya atas anggur masal contoh driver gojek mobil motor serap ratus ribu orang,0
2699,tentara teman kamar cuti ancam orang bilah pisau,1
2700,gojek nggak sengaja cancle maaf pakk,3
2701,bad day kena tilang kena omel dosen dapet driver gojek ngeselin dapet luka gatau,3
2702,gojekgocar milih nunggu drivernya nunggu hobi nunggu sih nunggu menit asa detik doang,3
2703,transaksi gosendgk direjek driver info,0
2704,gagal uji,1
2705,muda teman coba bedah ekor katak main rumah,4
2706,cepet gojek ih selagi tutup,0
2707,keluh sikap gojek tolong ditindaklanjuti krna driver,3
2708,teman sepupu pacar laku kejam jahat kejut orang laku ramah sedih,3
2709,gempa menit lantai delapan,1
2710,bingung kontribusi jadi inidriver identitas rekam nekat ba,5
2711,gojek,4
2712,malam senang temanteman apartemen salah pergi tidur jatuh cinta pada sepi,4
2713,pas renti lampu merah bapa gojek naroh sikut dengkul akua gugup gaes,5
2714,ok see entire point iya sih ekslusif gojek isu lintas industri teknologi,0
2715,daftar online sms aktifasi kantor gojek tida,2
2716,latih mesin tani pergi halaman periksa deret mesin penuh tugas guru canggung dapat,5
2717,syarat kredit motorola c plus drivergojek,0
2718,serang fisik leceh seksual tahun asa pergi utuh hidup hasil takut,1
2719,kang ojek gojek,3
2720,sesat kota new york malam jumat malam teman,1
2721,simpul hari indah,0
2722,yamaha xmax gojek warga indonesia elit,5
2723,abang gojeka kini bgtmau kuliah ya nengiya bang nguli,4
2724,parfum mas gojek tapiiii,1
2725,siang siang nungguin gojek dateng didatengin preman eh nya intel bgzt,3
2726,astra gojek wewww great collab,5
2727,genjot gojek online manja drivernya bayar dgn uang ya bayar sprt,3
2728,pie susu dhian kirim dgn gojek bekas harga murah invite pin c,0
2729,emosional stabil halhal sakit orang bahagia tenang sadar egois timbang asa orang malu perilaku,5
2730,cari lapor tipu nomor telepon laku sa,5
2731,marah temanteman pacar,1
2732,kat malaysia ni gojek,3
2733,sampean jugak naek gojek sender enyak becul,0
2734,ampo sedih,4
2735,gua tuju bang emang order goride dianyepin gojek coba rapat mangga,0
2736,makan buruk ruang makan siswa,2
2737,gojek,0
2738,jalan pulang malam bus kota hadap kelompok lakilaki biar komentar dll seberang jalan gegas pulang,1
2739,pakai gps jalan gojek jemput kantor mana susah,3
2740,bang gojek ya,0
2741,hai aisah jatibening sejajar cam tol jam renti total gerak,2
2742,pagi gojekbarusan telepon ngaku gojekkemudian langsung tutup datan,5
2743,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam jemput nya,2
2744,admin masuk akun gojek nomer akun hangus solusi,3
2745,atur aplikasi sih dhi mis gojek bonus rbhari pen,0
2746,takut telat gojek,3
2747,malu teman pukul sekolah kalah,5
2748,dapet duit bang,0
2749,takut pergi sekolah nilai derita,1
2750,salah kenal cahaya prediksi,4
2751,pacar sentuh payudara baju celana,5
2752,pria rendah pamer mobil lewat saputangan mulut,4
2753,bangun malam mimpi mimpi buruk mimpi terima bangun tuju,1
2754,sesat kota new york malam jumat malam teman,1
2755,hi barusan terima telepon usaha tipu nama gojek,1
2756,suara ala babang gojek,4
2757,order gojek ngantar,2
2758,admin gojekindonesia gojek order go food coba clear data hp login server unav,2
2759,daftar cicil motorola c plusgojek,0
2760,diakesasarnya tuh gegara nyamperin abang gojek mana yo gamau abangny,0
2761,cinta pergi tinggal capai tuju,2
2762,voucher gopay juta rupiah kah malam nelpon aku gojek kasih vouch,5
2763,ama babang gojek nya atuh hihu,5
2764,teman sepupu pacar laku kejam jahat kejut orang laku ramah sedih,3
2765,pria adil pacar,4
2766,kali pikir daftar kimia organik,1
2767,pas pas hati nya orang mbakaku nggak ngomongi pasu,4
2768,jalan lewat hutan lebat ular jarak meter,1
2769,jalan lewat hutan lebat ular jarak meter,1
2770,takut sedih rasa uji,1
2771,kat malaysia ni gojek,3
2772,kuliah enam siswa tinggal kelas ajar malu marah,5
2773,gojek grab ubersaat pegawai mahasiswa daftar kendara,5
2774,astagaa gojek ni ganti sih display nya,5
2775,ajar anatomi,4
2776,admin nomer resi mnta cari driver jam barang dipickup,3
2777,daftar gojek traveloka dll ganti repot,1
2778,malam natal pergi rumah teman kelas teman kelas esok pagi toilet erti celana temu lupa pasang gegas toilet tebak,5
2779,gatau deh gofood sms gojek chat,2
2780,jalan macet gojek tumpang satria,0
2781,babang gojek mbak,0
2782,buat takut gelap,1
2783,siang siang nungguin gojek dateng didatengin preman eh nya intel bgzt,3
2784,saudara ipar pacar temu kamar tidur pakai celana sebar,5
2785,driver gojek kalah bersliweran banding driver grab tarif gopay,2
2786,gojek terminal bungurasih titik temu halte gudang garam drivernya suruh,3
2787,yakreputasi gojek taruh lazada gojek,5
2788,join agen pulsa daftar gratisbisa dm langsung anak sekolah sambil le,0
2789,yah barusan minggat gojek,5
2790,gua salim abang gojek,4
2791,penipubilang eug juta gojek,2
2792,ketemu orang hebat kasih insight konsep digital ekonomi sperti gojek tokped kueren,0
2793,gojek sih jam sore sampe jam malem kemaren gofood kulit jam mamas gojek,0
2794,okay liat inget gojek nyebutin kerja ffffffff,4
2795,tim nya deteksi blokir akun pakai sih fine,2
2796,sih gojek pribadi,2
2797,ketuker buka app gojek pencet spotify,5
2798,tengkar fotografer aju belas kali periode minggu foto kali film proses snap laku,2
2799,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam jemput nya,2
2800,cari lapor tipu nomor telepon laku sa,5
2801,ampo sedih,4
2802,sih nyebelin sis tau kaya deh kl kirim email cs gojek btw jam,2
2803,minggu putri alami demam takut sebab rusa otak kejang,1
2804,pisah tlah gojek grab,3
2805,ux gojek asoy yak,3
2806,hai gojek dm akun gojek terima kasih,3
2807,jijik alkohol teman mabuk berat sadar laku malu,4
2808,takut tawar seksual kerabat keluarga,1
2809,pergi makan malam aula dinning temu lalat mati saus,4
2810,emang ngancurin mood pagi gojek bapk gojek kasih bintang kasi kasih kesel sm lu,4
2811,rute gojek rumahst pocin stkaret mayestik mayestikgambir gambirst juanda masker helm,1
2812,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
2813,temu istri hamil,0
2814,episode takut ajar diri temanteman kenal bicara tangan getar merah lidah ikat,1
2815,selamat ulang,0
2816,ambil uji semester kimia,1
2817,jijik dengar orang laku manusiawi siksa cabai,4
2818,admin gua nanyakalau sen go bluebird bandara soetta jakarta utara kagatanpa h,0
2819,daftar cicil motorola c plusgojek,0
2820,bingung pakai gojek,4
2821,gambar penggal film horor,4
2822,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalan penuhkalo beli gojek enak,2
2823,oy lu dimanaini otwburu tusuk cilokbawel si bubuk pop es bentar gojek nya bom jemputlu,2
2824,naek gojek mbak,0
2825,jemput anter kang gojek,4
2826,gojek oke,0
2827,btw gojek ngasih asuransi drivernya allianz sehat amp,0
2828,lib klaim lunas utang klub serta liga gojektraveloka warta ekonomi,0
2829,pulang uji lulus lari restoran minum bir,0
2830,gua abang gojek mba grab,2
2831,pergi tonton film pergi teman benarbenar takut henti pikir dunia takut malam,1
2832,dokter junior tidur,4
2833,tuduh hamil putri sepupu gadis laku,4
2834,guru undang makan siang kantin kenal anak lakilaki minat detail pribadi bicara giat ada kampus tarik giat bicara siswa duduk belah takut kegiatankegiatan,5
2835,adik perempuan unjung libur sekolah sekolah hamil,4
2836,cerita deh pikir sah rating jelek driver ojolini mingg,2
2837,siih peka babang gojek,0
2838,totooootttbubar bubar,3
2839,pacar nikah,0
2840,temu pacar lacur orang hubung,4
2841,parah saudara perempuan tunggu jelas,5
2842,bangun malam mimpi mimpi buruk mimpi terima bangun tuju,1
2843,pria suka mabuk coba aniaya,4
2844,kemarin sih dapet sampe order manggarai pulo gadungudah versi,0
2845,bal make sure install app gojek grab cadang grab je harga,0
2846,perhati banget cie mamang gojek cie kiw,0
2847,makan khusus pacar saudara pulang makan benarbenar jijik,4
2848,nggak ngeluh mace keinget jam gojek pas jakarta,4
2849,gojek grab kolaborasi antar rumah kali pesan taksi online,3
2850,iyee nambahnya k mantepb,0
2851,nomor resi ubah ubah sore dibatalin guna pakai gojek kl tanggal nympe,2
2852,pakai aplikasi gojek pas versi adaptasi plus minus plus detail,2
2853,pulang rumah minggu temu pakai selimut curi,2
2854,guru utang emak kasbon ayah rangin dapat gojek biaya uang,0
2855,gojek mahal banget asli deh,2
2856,gojek cuss duh sih lu banget hidup kota keras,3
2857,pagi dingin gojek stasiun jaketsweater pulang sore ujanan parka huhu bawa,3
2858,ya app wa twitter sm gojek gabisa pindah external storage samsung pelit internal storage ben,2
2859,bang adek bawa motor nya adak dah telat kuliah nya nih ngomong sm abang gojek,3
2860,okay liat inget gojek nyebutin kerja ffffffff,4
2861,dadahin abang gojek asa artis dadahin fans wartawans really made day haha cianan,4
2862,takut penuh butuh sehat atas,1
2863,susu bayi prematur bayi sedak bangsal anakanak pikir bunuh bayi,1
2864,login gojek ya kode sms masuk jawab ar,1
2865,hasil buruk salah tugas,5
2866,bangun malam mimpi mimpi buruk mimpi terima bangun tuju,1
2867,bang hujan bang,0
2868,baik tengkyuu gojek,0
2869,jalan pulang marstrand kemudi mobil ayah mobil coba dorong ayah paksa belok tabrak mobil pilar mobil pergi,2
2870,kilas info mincelalm sopiih rekan rekan jawat driver online gojek ruang jenazah rs,3
2871,uji lisan ambil,1
2872,pria bawa pisau tangkap ancam libur monze,1
2873,jalan desa malam orang ekor anjing gonggong ikut lari anjinganjing gonggong rumah,1
2874,et gojek gin mahal ya,2
2875,bdjjajdjkakd telpon abang gojek ringtone aiiyl temen yaampunwibu korea,5
2876,diakesasarnya tuh gegara nyamperin abang gojek mana yo gamau abangny,0
2877,alhamdulillah abg gojek rezeki malam pekanbaru,0
2878,sukarelawan rumah sakit kemarin halloween dandan dokter koordinator sukarelawan shift bahaya laku,4
2879,jg pakai seragam bangseragam gojek,2
2880,milik jg mind order masuk poin masuk poin,3
2881,tekan tiket bus milik kartu si tarik tiket lupa malu rasa bagus sengaja,5
2882,kasih duit ongkos gojek ngomong terima kasih kirim duit bilang ok doang enak ya nder,0
2883,bangun malam takut orang tidur pergi kamar,1
2884,keliling sebar berita suka orang uang,4
2885,lewat mobil lewat jembatan mobil tebing sisi kisikisi lindung jembatan benarbenar kacau,1
2886,admin barusan telpon gojek dapet jt dimasukin gopayrekening prib,5
2887,acau kamar,4
2888,anjing personal es musim semi,1
2889,buang ingus meper abang gojek,4
2890,kali pikir daftar kimia organik,1
2891,episode takut ajar diri temanteman kenal bicara tangan getar merah lidah ikat,1
2892,tidka mengunakan order gojek via go ride termikasi responnya admin,1
2893,oh ya kendara pakai gpsnya smartphone bikin atur lucu pakai mobil,2
2894,kereta trem orang asing hina gadis tiup hidung benci perilaku,4
2895,servis kampus pakai acara mogok gakmau slah dorong gojek kampus yaampun,2
2896,kali bawa ruang seksi temu mayat manusia mati,1
2897,orang masuk situasi canggung ketidakberdayaan ketidaktegasan,4
2898,lompat pria daerah sepi,1
2899,pergi makan malam aula dinning temu lalat mati saus,4
2900,guru kursus subpertanyaan e jam libat gambar jelas selesai kerja,4
2901,ayah telepon pulang libur milik rawat kebun binatang,2
2902,totooootttbubar bubar,3
2903,diberitahu pilih hadir latih asisten medis,0
2904,jijik orang kurang martabat coba temu duduk trem,4
2905,jual paket ngebul paket murah vapor training sampe puas gojek,5
2906,syarat cicil hp driver gojek motorola cplus,0
2907,kantor gojek buka sampe jam,1
2908,mimpi gajah afrika,1
2909,teman halhal keri anjing,4
2910,puberty mamang gojek cici cici,0
2911,lihat tanggung usaha kelas gojek,2
2912,mohon maaf hapus akun gojek,2
2913,saat gopay tipis pakai gojek gin nih bikin ngarep biar pancing kredit gopay,3
2914,teman temu mabuk,4
2915,gps buka mobil ya gps brrti uber gojek grab tilang,2
2916,kaskus gojekkalau jepang pocari sih biopic,0
2917,salah bodoh kasih percaya kerja eh maling kasi ken kerja,2
2918,gojek gih aa tunggu,3
2919,nomer telepon laku tipu gojek kedok hadiah uang tolong bantu jadi ccicpolri,1
2920,iya bang peluk yukk,0
2921,tim nya deteksi blokir akun pakai sih fine,2
2922,edisi kangen kasur rumah gojek gojekkalong gojekracing gojekmidnite gojekmidnight,3
2923,hahhhhhhh gojek maksud juanda ekalos ribu pdhl surge pricing harga,5
2924,gua tebang pohon lu sodara,2
2925,kucing muntah ekor cacing hidup paksa hapus,4
2926,gojek helm pas kepala senangggg,4
2927,pulang restoran gelap jalan cepat belakang lelaki mabuk riak temu teman tani,1
2928,tfw gojek grab mahal nya langit,3
2929,argumen kembang cakap bersenangsenang,5
2930,astra gojek wewww great collab,5
2931,selesai pr,5
2932,hapus akun gojek,4
2933,bang gojek pulaa,2
2934,ceu mas gojek nelfon terusss pas dah sampek kampus mas gojek,0
2935,lib klaim lunas utang klub serta liga gojektraveloka warta ekonomi,0
2936,takut teman hebat tatap takut arah tuju,1
2937,ojek pangkal sing keliling rute kantor stasiun kalibata rp gojek grab rute tarif rp,3
2938,oh ya denger sempet tentang gojek aslik ken explore luas bang,3
2939,sayah brebes mil lihat ig story gojek edisi hariperempuaninternasional,5
2940,tampil gojek bagus,0
2941,nyambi gojek loo,2
2942,pasuk toilet bar bau,4
2943,reaksi citizen jalan ganeca tuh angkot gojek rupa mo,2
2944,nyata daya beli rendah lapang kerja susah fakta nya cek langsung lapang,0
2945,jumlahya alas contoh malam dapet driver gojek angkata,2
2946,hahahah viral oppa gojek ganteng,0
2947,malu subjek hadap pasien,5
2948,sedih riak paman diberitahu uang sekolah pergi kebun pergi awal adik depot bus,3
2949,sih gojek pribadi,2
2950,gojek motor tinggal,5
2951,ngundang personil westlife panggung idol upnormal anti gojek resto fancy tuxedo,5
2952,celaka mobil kemudi jalan,1
