,text,emotion
1228,meninggal ayahku,3
1229,dapet bang,5
1230,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
1231,alhamdulillah abg gojek rezeki malam pekanbaru,0
1232,buka aplikasi gojek pas cek dompet rebu,0
1233,menemukan cia menambang pelabuhan nikaragua,4
1234,gagal sederhana,5
1235,kezia oke skarang diet spedaan catet calorie intake,3
1236,dear gojek ko akun diverifikasi pdahal tunggu persyaratan foto ktp bena,3
1237,ayah marah pria hadapan temanteman,5
1238,asrama tidur penuh koran pakaian kotor teman sekamarku memintaku mencuci pakaian untuknya milik tanggung makanan dimakan makan,2
1239,tarif gofood harga makanan nya fix gapake gojek,2
1240,barubaru gadis muda menjilat pria uang benda malu wanita,5
1241,percakapan gojek goqq,5
1242,berpikir belajar informasi salah siswa,3
1243,pinggiran gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1244,untung pakai joox premiumnya dapet voucher gojek cinta banget emang gojek,3
1245,join agen pulsa pendaftaran gratisbisa dm langsung anak sekolah sambilan le,0
1246,mengemudi jalan bebas hambatan sibuk jam sibuk hujan truk diesel penjemputan mengubah jalur menabrak truk menjalankan honda jalan takut mati menyebabkan jatuh,1
1247,bertemu teman halte bus mengunjungi muncul menunggunya jam memanggilnya diberitahu berniat lelah,2
1248,semenjak ubah tampilan gojek tampilan aplikasinya seringkali error ditelp order goje,2
1249,malam natal menyelesaikan ujian takut hasil salah mata kuliah utama memuaskan pikir memiliki peluang gagal mengulangi menyukai subjek hasil buruk kemalasan dipaksa berubah anak umur,1
1250,bersepeda sinar matahari musim semi membuatku senang kebahagiaan sehat keuangan bumi,0
1251,admin order gofoodgojek gabisa kota ya,0
1252,pergi menemui keluarga pacarku pesta rumahnya ibunya mengenal temantemannya lelucon situasinya,5
1253,cuman doang install app ojol cuman buatgrab grabcarnyagojek gofoodnyauber motornya,0
1254,desa pemungut cukai menipu orang mengumpulkan kelebihannya keluarga,4
1255,jalan mata mbrembes denger cerita gojek kangen doa istrinya meninggal sampe ditun,3
1256,salah sahabat ditemukan tergeletak jalan mabuk dibawa polisi dimasukkan sel pergi menemuinya esok paginya benarbenar berantakan berbau busuk menyukainya,4
1257,kali dihadapkan laporan represi penyiksaan,4
1258,tanda ujian psikologi abnormal,5
1259,anak jatuh ranjang usia gugup berpikir menyebabkan cacat kepalanya,1
1260,diakesasarnya tuh gegara nyamperin abang gojek dimana yo gamau abangny,0
1261,terbentur mobil,1
1262,pria adil pacar,4
1263,bermain ski selancar gelombang arus kuat memisahkan ski berdua hanyut perlahan cepat pergi laut arah lalui membawa langsung karang hiu terusmenerus ditangkap membantu,1
1264,selamat driver terpilihane bang gojek ngeri boncos,3
1265,liat video apip belom ngeng ngeng combo sm gojek,5
1266,menemukan pacar milik gadis menemukannya surat tulis gadis pergi menerimanya,2
1267,driver gojek kalah bersliweran dibanding driver grab tarifnya gopay,2
1268,woiii bm richeese tuh grab gojek doang gopay adaan,2
1269,liga gojek denda nih,2
1270,malam teman menceritakan kisah menakutkan menganggapnya serius takut,1
1271,pakai gojek kkk,0
1272,siaran liga gojek traveloka siarin cuman pertandingan orangetvid,3
1273,siih peka babang gojek,0
1274,pin terbuat kevlar,2
1275,kack gojek akunnya dah,3
1276,orang menemui mencuci piring,5
1277,suka duka driver gojek lupa share subscribe ya guys,3
1278,semalem ampera bangka pas banget br kelar kejadian motornya banyaks bro warung sampe,5
1279,pakai tuyul gpsnya nyangkut aplikasi gojek driver kadang stu,4
1280,kasian abang gojek entar ditilang go food sampe sampe entar,3
1281,mimpi buruk bermimpi pengisap darah coba kucurkan tubuh manamana dilem mengisap panik,4
1282,gospy mas baca drama ojol ibux order gojek cari suami nya selingkuhngga indo uk,2
1283,daftar online sms aktifasi kantor gojek tida,2
1284,ujan badai gini tuh galau cari makan serem gojek kasian abangnya makan gemeteran,3
1285,guess woke ons wrong side bed motor dibawa mama telat yaudah gojek rb inih,2
1286,menonton film kekerasan,4
1287,kehidupan universitas berasal kota berbeda kenal uni takut temanteman terkenal dicintai keamanan dibawa pergi,1
1288,tidur gadis sabtu malam menghubunginya,5
1289,pinggiran gagu gua bangapalagi bintaromending traktir lu ayam penyet drpd ngebid masuk,3
1290,jual paket ngebul paket murah vapor training sampe puas gojek,5
1291,respon,5
1292,berjalan tumpukan kotoran berjalan jalan daging angsa,4
1293,liga gojek menang,3
1294,jual paket ngebul paket murah vapor training sampe puas gojek,5
1295,tibatiba telepon kantor mba tampilan gojek berubah ngecek history bikin pera,3
1296,nyambi gojek loo,2
1297,perasaan,4
1298,bang adek bawa motor nya adak dah telat kuliah nya nih ngomong sm abang gojek,3
1299,nama driver gojek,0
1300,teman adil menyalahkan membebaskan hati nuraninya menyebarkan kebohongan tujuan,4
1301,kak ngasih driver uang kelebihannya set,5
1302,cerita driver ambil penumpang taspen wkwkwkw akting e umak sipp ayas yo ngalami cman penumpange seng k,3
1303,tentara hidangan makan malam suka diwajibkan makan lapar,4
1304,selangkah gojek jual saham bursa gojek ipo startup saham,4
1305,mengeluhkan sikap gojek tolong ditindaklanjuti krna driver,3
1306,admin rekpon dipake gojek terima transfer bank cimbniaga,3
1307,meninggalkan rumah ayah dalih palsu memasukkan mobilnya pulang rumah marah melepaskan otoritasnya memukul menendang mengancam,1
1308,nyambi gojek loo,2
1309,berunding orang sombong menghancurkan hidup orang metode benarbenar adil,4
1310,iki penumpangnya gojek bijimana naiknya ya mikirkeras,1
1311,yaa gojek andong siang,0
1312,gojek kampret bgtga gocarnya goridenya,2
1313,nunggu gojek anter pasir kucing deg deg bgsd kaya nunggu jodoh,2
1314,hahhhhhhh gojek maksudnya juanda ekalos ribu pdhl surge pricing harga,5
1315,salah kebodohan dikasih kepercayaan kerja eh maling kasian pengen kerja,2
1316,laporan menulisnya membaca buku gelisah berhasil,5
1317,security scbd ditegor konsumen gwceritanya pas pick area bej biasalah ngasih hel,2
1318,sempet neduh warkop abang gojek grab yauda nangis ngudud banget sebel,5
1319,kucing berlari mobil pulang rumah terluka berjalan berani pergi dokter hewan takut membunuhnya,1
1320,korea gojek,5
1321,ojek online tepatnya spesifik gojek ya,0
1322,rumah ayah dihancurkan pencuri memiliki senjata,1
1323,mimpi buruk bermimpi pengisap darah coba kucurkan tubuh manamana dilem mengisap panik,4
1324,kang kring kring gojek speda,0
1325,melayani tentara kolegawan mencela delik ditangkap membenci pria,4
1326,minuman enak namanya dumdam persis kaya dumdum gojek doi legoso,3
1327,temanteman bermain menangkap anak lakilaki orang tua pulang larut takut dimarahi orang tua,1
1328,diberitahu formulir hasil,1
1329,pas liat harga gojek kantor ribu instead ribu berpikir,5
1330,abis ta tabahin gopaynya lwat banking bca rb telepon tambahan poinnya kur,2
1331,wasap abang gojek pas abis ujan ujanan bilang maaf ya gaada jas hujan aja,5
1332,tolong retry pick besok pagi gojek,2
1333,kegagalan motor kapal gottenburg laut berat angin kuat mengarahkan perahu hanyut arah bebatuan berhasil menarik perhatian pejalan kaki jam,1
1334,muda teman mencoba membedah seekor katak bermain rumahnya,4
1335,memikirkan kematian dll,1
1336,bepergian sekolah bus melewati saluran pembuangan diperbaiki bau kuat mencekik meninggalkan,4
1337,diberitahu formulir hasil,1
1338,berusaha sekarrang kenpa gojek yah uber,3
1339,info hapus akun gojek admin,3
1340,sore kemarin aya pesan gojek order mendung huj,3
1341,menulis surat cinta teman sekelas lelucon sayangnya jatuh tangan salah menghadapi konsekuensinya,5
1342,dihina orangorang menjijikkan,2
1343,berhasil gagal universitas takut lakukan pekerjaan membayar disubsidi universitas menetap melanjutkan studi,1
1344,barubaru gadis muda menjilat pria uang benda malu wanita,5
1345,menyelesaikan pr,5
1346,sponsornya gojek traveloka dit,5
1347,oke bye bye gojek mizkin,3
1348,muda pergi lift tua bermain lift antik orang menemukan memperingatkan ketakutan,1
1349,standar berbicara bahasa inggris berbicara keluarga salah sepupuku mengoreksi percaya bahasa inggris benarbenar malu,5
1350,membantai seekor ayam saudara lakilaki berlibur ketiadaan orang membuka toko makanan memakan organ internal ayam menemukan dipanggil ditemukan tangan bernoda sup malu tertua keluarga,5
1351,gojekgrab loh travel rekomen,4
1352,br sj telepon penipuan mengaku gojek pin gopay pls fu gojekindonesia,1
1353,gojek,0
1354,catfish cowok ya ktp si penjahat korban selfie pegang ktp,3
1355,memasuki toilet bar berbau,4
1356,pergi malam,1
1357,gol kemenangan pertandingan sepak bola,0
1358,mengambil ujian semester matematika mendapatkannya rabu kelas benarbenar kelas rendah,5
1359,kenaikan tarif gojek tahap uninstallajalahmendingaqpakegrab,4
1360,barusan dapet telepon nomor ngaku gojek bilang jt rangka ultah goj,1
1361,males menggadapi kemacetan menit kayanya enak nih flip burger order gojek k pim duhh,0
1362,berpikir belajar informasi salah siswa,3
1363,gojekgocar milih nunggu drivernya nunggu hobinya nunggu sih nunggu menit berasa sedetik doang,3
1364,gojek grab ubersaat pegawai mahasiswa mendaftarkan kendaraannya,5
1365,tes lisan bahasa maori yeaterday belajar intens ruang penguji gagal gugup mudah kekosongan,1
1366,permintaan akomodasi kampus ditolak kamar dialokasikan siswa berasal rucher berasal keluarga berpengaruh,4
1367,berteriak tuduhan alasan,4
1368,pulang pagipagi pergi hutan,1
1369,dokter junior menidurkan,4
1370,buruk ujian pikir melakukannya,5
1371,tersesat kota new york malam jumat malam teman,1
1372,diperkosa lorong gelap rumah pria mendorongku semaksemak berjuang berhasil melarikan,1
1373,malu untung,3
1374,percaya sih kl revenue gojek sampe ngalahin garuda garuda br rugi kmrn gara banya,5
1375,tarif gofood harga makanan nya fix gapake gojek,2
1376,musik teman kedengarannya bagus puas,0
1377,menunggu harga gojek turun,3
1378,salah pacar marah teman lakilaki cemburu,2
1379,cuih ya mo gojek shihlin saia jakarta,5
1380,perhatian banget cie mamang gojek cie kiw,0
1381,bereaksi malu setelahnya,5
1382,gua salim abang gojek,4
1383,line mmm yah nandan mobilnya mogok gojek ajaaaac jehejehd,0
1384,tolong support amp doanya ya rekan usaha putri tunangannya pisang bandung p,0
1385,salah teman terbaikku mengambil bajuku sepengetahuanku memakainya kekurangan pakaian,4
1386,berumur tujuh berenang bendera gold coast terperangkap rongsokan dibawa berenang teman tua berenang menyelamatkan,1
1387,check fast guyssssbuka aplikasi go food mu via gojek,5
1388,gojekgocar milih nunggu drivernya nunggu hobinya nunggu sih nunggu menit berasa sedetik doang,3
1389,disaat gopay tipis pakai gojek gini nih bikin ngarep biar pancing kredit gopay,3
1390,kehilangan dompet bepergian milik kelompok takut,1
1391,rlt pgn beli chicken wings mcd gojek gaada dipilihan menunya pakai order manual ya,3
1392,gambar gteborg post mobil menghancurkan total pelanggan parah mobil rusak parah mengeluarkan mayat kejadian,4
1393,kantor aplikasi ditolak interpretasi aturan teliti,2
1394,hahahaa ah sayang energinya pagi ngomel nikmatin efek lelah hihihii,4
1395,paman meninggal pemakaman kalinya orang berdiri kuburan terbuka menangis,3
1396,berkenalan orang tua pacarku kalinya berbicara bahasa limburg dialek belanda salah komentar menyukai dialek limburg,5
1397,gojek sd prameks duduk manis akademisi kampus pertanyaannya kzl,2
1398,membasahi kepala tidur saudara perempuan menemukannya melaporkannya saudarasaudaranya memarahi,5
1399,siang hardrockfm bali kl contact mas nadiem keperluan kerjaan ya,0
1400,buset kurirnya pakai atribut gojek semoga cepat ketemu,5
1401,diujung thread wajib deh ya ngasih pesan wish gojek kedepannyagampang,0
1402,pulang pergi kantor gojek grab nyaman tarifnya mulu jarang,3
1403,dipaksa pergi pesta cintai orangorang pacarnya,4
1404,penipubilang eug sejuta gojek,2
1405,et gojek gini mahal ya,2
1406,total ongkos rb berangkat rb pulang rb segitu pakai gopay pp maksimal rb terima kasi,0
1407,teman tumpangan bertemu blok jalan mencoba berbalik petugas berteriak berhenti teman tibatiba berubah petugas mengangkat senjatanya pergi,1
1408,malu mengerikan merawat saudara perempuan,5
1409,perawat tambahan rumah sakit mengganti popok kalinya wanita tua sakit,4
1410,songong motor buk emang situ pakai gojek ato,3
1411,sistem rating gojek berlaku iya driver kena dibawah rating putus mitra kasian driver,3
1412,menikmati kehidupan burung makan siang taman sekelompok orang melemparkan tongkat burung alasan kepuasan ketakutan,2
1413,jijik alkohol teman mabuk berat menyadari lakukan memalukan,4
1414,ditunggu gojek,2
1415,aya dipepet gojek,0
1416,ban mobil meledak,1
1417,hai kak kendala alami mohon menghubungi driver gojek yaa,1
1418,barusan kudu install ulang apps gojek engko tolong kirim paket god right uninstall ap,2
1419,tampilan gojek bikin pusing,3
1420,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
1421,ready isi mini rbisi mini rbdelivery via gosend gojek siantar,0
1422,terima kasih gojek dikmblkn sisa uang diambil supir taksi saran sebaikny ks sm bluebird,1
1423,nomor resinya berubah ubah sore dibatalin gunanya pakai gojek kl tanggal nympe,2
1424,gojek grab ubersaat pegawai mahasiswa mendaftarkan kendaraannya,5
1425,gojek ditunggu,4
1426,program tv rencana militer amerika utara startwar,1
1427,sponsornya gojek traveloka dit,5
1428,lulus ujian gagal,0
1429,takut mengemudi kursi khusus sepeda motor rekanrekan percaya melampaui batas mengukur lintas korban utama orang duduk pengemudi,1
1430,minggu akun gojek diblokir buka,4
1431,terpilih belajar unza,0
1432,urusan gadis cintai bereskan positif,0
1433,film horor,1
1434,gede kek istana halaman rumah nya kek lapangan golf mobil nya jarak gerba,5
1435,uwow poto nya tersebar acc gay wakaka gojek ganteng,0
1436,percaya aing kasi contoh nih kebijakan privasi ojol sesuai topik twit dibahas,4
1437,kehidupan kerabat bahaya,1
1438,bykamppling trjdi gojek mnimpa drver ktika prforma bgus mlai muncul ordr fiktif telepon invalid,2
1439,terbang athena kopenhagen liburan pesawat terperangkap badai berguncang jatuh,1
1440,harga gojek gocar dah angkot dkk gojekindonesia,3
1441,wa kalah gojek keduluan universal studio,5
1442,bibi menelepon menolak undangannya makan malam rumahnya malam,5
1443,yosie air mata,3
1444,malu untung,3
1445,merasakannya pengemudi bus meneriakkan katakata senonoh pria alasan,4
1446,oke bye bye gojek mizkin,3
1447,bang hujan bang,0
1448,halo admin mengubah nomor telepon akun gojek lupa pin gopaynya,3
1449,kali pertunjukan bernyanyi,2
1450,prefek sekolah menengah olahraga mencatat namanama orang bertingkah aneh duduk beristirahat sebentar tibatiba kepala prefek memarahiku orang marah prefek duduk memilih berpikir istirahat sebentar serius disalahkan,2
1451,akuuntuk otakpesan sehat ditagih uang gojek tos bapaknya,5
1452,gua orderlah gojek dapet supir nyebelin jayus gua wajah penasaran polos,2
1453,dihadapkan polisi malam jam takut mengancam membawa gadis tiang gantungan,1
1454,pulang rumah benarbenar mabuk membangunkan tetangga tidur,5
1455,salah petugas klinik memarahi rumah sakit tidur dimarahi,5
1456,fasilitas servis atur harganya nya naujubillah pakai gojek stasiun,2
1457,gojek kak kerja temenku bilang nikah biar jemput like ridiculous,4
1458,nyampe gerbang refleks salim mas gojek laper,5
1459,pms helm gojek ngeselin bangeeet sumpaaah,2
1460,gosend kirim struk gojekklo butuh struk nya yahtks,2
1461,adegan penembakan rumah takut pria bersenjata dihadapkan menemukan alasan insiden,1
1462,ekhemarmotita caf buka nih,0
1463,siswa sengaja menaati pemimpin kelas,4
1464,ketakutan memenuhi kebutuhan kesehatan mengatasi,1
1465,pas riri pulang ngampus riri telepon nomor kenal riri heran hp riri kepencet pesen gojek ya u,3
1466,uber gojekgocar grab kerja,5
1467,pakeha kulit putih selandia bernasib rasial orangorang kutuk,5
1468,mahal asuransinya ya gojek cover ya,3
1469,lazada abang gojek salah memilih lawan ditipu,3
1470,kunjungan teman temui,0
1471,tumblr lamp termurah k pilihan warna sambungan male female kontrol cahaya,0
1472,memiliki salah halhal salah sopan mempermalukan orang bertemu orang,5
1473,pacar nama gadis gadis milik milik,2
1474,gojek shopeenya enak ya nyender,0
